currentSourceFile,currentItemId,v02RowId,matchStatus,v02Decision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,quarantineReason,productionReason,riskFlag,notes
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_048,cat07-pf-048,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT07-practice_family-cat07_pf_048,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43284
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_049,cat07-pf-049,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT07-practice_family-cat07_pf_049,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43285
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_050,cat07-pf-050,matched,human_review | practicefamily:contrast:selected_choice_value:choice,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,CAT07-practice_family-cat07_pf_050,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43286
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_051,cat07-pf-051,matched,human_review | practicefamily:contrast:selected_choice_value:choice,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,CAT07-practice_family-cat07_pf_051,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43287
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_052,cat07-pf-052,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT07-practice_family-cat07_pf_052,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43288
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_053,cat07-pf-053,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT07-practice_family-cat07_pf_053,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43289
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_054,cat07-pf-054,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Auswahl,selected_choice_value,CAT07-practice_family-cat07_pf_054,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43290
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_055,cat07-pf-055,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_055,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43291
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_056,cat07-pf-056,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_056,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43292
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_057,cat07-pf-057,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_057,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43293
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_058,cat07-pf-058,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_058,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43294
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_059,cat07-pf-059,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_059,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43295
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_060,cat07-pf-060,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_060,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43296
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_061,cat07-pf-061,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_061,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43297
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_062,cat07-pf-062,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_062,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43298
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_063,cat07-pf-063,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_063,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43299
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_064,cat07-pf-064,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_064,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43300
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_065,cat07-pf-065,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_065,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43301
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_066,cat07-pf-066,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_066,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43302
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_067,cat07-pf-067,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_067,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43303
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_068,cat07-pf-068,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_068,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43304
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_069,cat07-pf-069,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_069,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43305
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_070,cat07-pf-070,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_070,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43306
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_071,cat07-pf-071,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_071,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43307
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_072,cat07-pf-072,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_072,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43308
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_073,cat07-pf-073,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_073,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43309
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_074,cat07-pf-074,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Satzbau,typed,CAT07-practice_family-cat07_pf_074,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43310
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_075,cat07-pf-075,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_075,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43311
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_076,cat07-pf-076,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_076,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43312
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_077,cat07-pf-077,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_077,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43313
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_078,cat07-pf-078,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_078,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43314
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_079,cat07-pf-079,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_079,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43315
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_080,cat07-pf-080,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_080,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43316
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_081,cat07-pf-081,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_081,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43317
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_082,cat07-pf-082,matched,human_review | practicefamily:repair:repair_text:reparatur,Exception,manual review: unrecognised v0.2 decision vocabulary,Reparatur,typed,CAT07-practice_family-cat07_pf_082,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43318
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_083,cat07-pf-083,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_083,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43319
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_084,cat07-pf-084,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_084,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43320
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_085,cat07-pf-085,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_085,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43321
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_086,cat07-pf-086,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_086,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43322
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_087,cat07-pf-087,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_087,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43323
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_088,cat07-pf-088,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_088,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43324
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_089,cat07-pf-089,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_089,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43325
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_090,cat07-pf-090,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_090,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43326
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_091,cat07-pf-091,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_091,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43327
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_092,cat07-pf-092,matched,keep_as_is_or_usable,Core Safe,keep current row unchanged,Reparatur,typed,CAT07-practice_family-cat07_pf_092,false,,,,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43328
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_093,cat07-pf-093,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-practice_family-cat07_pf_093,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43329
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_094,cat07-pf-094,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-practice_family-cat07_pf_094,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43330
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_095,cat07-pf-095,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-practice_family-cat07_pf_095,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43331
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_096,cat07-pf-096,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-practice_family-cat07_pf_096,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43332
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_097,cat07-pf-097,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-practice_family-cat07_pf_097,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43333
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_098,cat07-pf-098,matched,human_review | practicefamily:production:self_marked:production_self_marked,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-practice_family-cat07_pf_098,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43334
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_099,cat07-pf-099,matched,human_review | practicefamily:production:self_marked:production_self_marked,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-practice_family-cat07_pf_099,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43335
content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_100,cat07-pf-100,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-practice_family-cat07_pf_100,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43336
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_001,cat07-r-001,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_001,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43337
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_002,cat07-r-002,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_002,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43338
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_003,cat07-r-003,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_003,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43339
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_004,cat07-r-004,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_004,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43340
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_005,cat07-r-005,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_005,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43341
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_006,cat07-r-006,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_006,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43342
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_007,cat07-r-007,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_007,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43343
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_008,cat07-r-008,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_008,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43344
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_009,cat07-r-009,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_009,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43345
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_010,cat07-r-010,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_010,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43346
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_011,cat07-r-011,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_011,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43347
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_012,cat07-r-012,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_012,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43348
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_013,cat07-r-013,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_013,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43349
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_014,cat07-r-014,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_014,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43350
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_015,cat07-r-015,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_015,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43351
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_016,cat07-r-016,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_016,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43352
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_017,cat07-r-017,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_017,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43353
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_018,cat07-r-018,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_018,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43354
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_019,cat07-r-019,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_019,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43355
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_020,cat07-r-020,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_020,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43356
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_021,cat07-r-021,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_021,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43357
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_022,cat07-r-022,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_022,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43358
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_023,cat07-r-023,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_023,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43359
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_024,cat07-r-024,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_024,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43360
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_025,cat07-r-025,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_025,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43361
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_026,cat07-r-026,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_026,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43362
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_027,cat07-r-027,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_027,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43363
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_028,cat07-r-028,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_028,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43364
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_029,cat07-r-029,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_029,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43365
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_030,cat07-r-030,matched,keep_as_is_or_usable,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_030,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43366
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_031,cat07-r-031,matched,human_review | redemittel:choice; cloze; production_self_marked,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,Produktion,mark_practised,CAT07-redemittel-cat07_r_031,false,,,production/self-marked indicators in current or v0.2 row,duplicate_v02_id_conflicting_decisions,v0.2 CSV row 43367
