currentSourceFile,currentItemId,currentSourceRowId,v02RowId,proposedBucket,proposedAction,applyStatus,appliedFields,applyReason,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,riskFlag,notes
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_060,cat04-w-060,cat04-w-060,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",answer/correctAnswer,Welches Wort passt? salary expectation,Welches Wort passt? salary expectation,Application process,Application process,die Gehaltsvorstellung,Gehaltsvorstellung,salary negotiation/legal/B2 nuance,salary negotiation/legal/B2 nuance,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_061,cat04-w-061,cat04-w-061,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",answer/correctAnswer,Welches Wort passt? notice period,Welches Wort passt? notice period,Application process,Application process,die Kündigungsfrist,Kündigungsfrist,labour-law detail,labour-law detail,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_062,cat04-w-062,cat04-w-062,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",answer/correctAnswer,Welches Wort passt? trial work,Welches Wort passt? trial work,Application process,Application process,die Probearbeit,Probearbeit,labour-law/contract nuance,labour-law/contract nuance,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_063,cat04-w-063,cat04-w-063,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",answer/correctAnswer,Welches Wort passt? work sample,Welches Wort passt? work sample,Application process,Application process,die Arbeitsprobe,Arbeitsprobe,creative/industry-specific nuance,creative/industry-specific nuance,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_064,cat04-w-064,cat04-w-064,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? professional experience,,Experience and skills,,die Berufserfahrung,Berufserfahrung,compound split error,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_065,cat04-w-065,cat04-w-065,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? experience,,Experience and skills,,die Erfahrung,Erfahrung,too broad; false evidence if isolated,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_066,cat04-w-066,cat04-w-066,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? training/apprenticeship,,Experience and skills,,die Ausbildung,Ausbildung,German system nuance,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_067,cat04-w-067,cat04-w-067,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? qualification,,Experience and skills,,die Qualifikation,Qualifikation,formal/B2 edge,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_068,cat04-w-068,cat04-w-068,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? knowledge/skill,,Experience and skills,,die Kenntnis,Kenntnis,singular rarely active; plural common,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_069,cat04-w-069,cat04-w-069,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? German language skills,,Experience and skills,,die Deutschkenntnisse,Deutschkenntnisse,wrong preposition with Niveau,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_070,cat04-w-070,cat04-w-070,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? language skills,,Experience and skills,,die Sprachkenntnisse,Sprachkenntnisse,broad; plural only,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_071,cat04-w-071,cat04-w-071,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",answer/correctAnswer,Welches Wort passt? computer/IT skills,,Experience and skills,,die EDV-Kenntnisse,EDV-Kenntnisse,abbreviation register,,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_072,cat04-w-072,cat04-w-072,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? computer skills,,Experience and skills,,die Computerkenntnisse,Computerkenntnisse,terminology varies,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_073,cat04-w-073,cat04-w-073,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",answer/correctAnswer,Welches Wort passt? driving licence,,Experience and skills,,der Führerschein,Führerschein,legal/detail and class notation,,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_074,cat04-w-074,cat04-w-074,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? internship/work placement,,Experience and skills,,das Praktikum,Praktikum,system/contract nuance,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_075,cat04-w-075,cat04-w-075,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? activity/duty,,Experience and skills,,die Tätigkeit,Tätigkeit,formal noun overuse,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_076,cat04-w-076,cat04-w-076,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? task/duty,,Experience and skills,,die Aufgabe,Aufgabe,school task vs work duty,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_077,cat04-w-077,cat04-w-077,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? area of responsibility/duties,,Experience and skills,,der Aufgabenbereich,Aufgabenbereich,formal compound,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_078,cat04-w-078,cat04-w-078,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? area/field,,Experience and skills,,der Bereich,Bereich,broad; preposition confusion,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_079,cat04-w-079,cat04-w-079,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? industry/sector,,Experience and skills,,die Branche,Branche,sector vs field,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_080,cat04-w-080,cat04-w-080,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? customer contact,,Experience and skills,,der Kundenkontakt,Kundenkontakt,CAT09 overlap,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_081,cat04-w-081,cat04-w-081,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? ability to work in a team,,Experience and skills,,die Teamfähigkeit,Teamfähigkeit,abstract noun; false evidence if isolated,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_082,cat04-w-082,cat04-w-082,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? resilience / ability to handle pressure,,Experience and skills,,die Belastbarkeit,Belastbarkeit,abstract; interview register,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_083,cat04-w-083,cat04-w-083,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? reliability,,Experience and skills,,die Zuverlässigkeit,Zuverlässigkeit,abstract noun overuse,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_084,cat04-w-084,cat04-w-084,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? care/accuracy,,Experience and skills,,die Sorgfalt,Sorgfalt,abstract noun; adjective often better,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_085,cat04-w-085,cat04-w-085,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? motivation,,Experience and skills,,die Motivation,Motivation,essay-like statements,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_086,cat04-w-086,cat04-w-086,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,answer/correctAnswer,Welches Wort passt? strength,,Experience and skills,,die Stärke,Stärke,self-presentation nuance,,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_087,cat04-w-087,cat04-w-087,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",answer/correctAnswer,Welches Wort passt? weakness,,Experience and skills,,die Schwäche,Schwäche,interview trap; production only,,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_wortschatz_cat04_w_110,cat04-w-110,cat04-w-110,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welches Wort passt? independent/independently,,Adjectives,,selbstständig,selbstständig,spelling/meaning ambiguity,,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_collocation_cat05_coll_009,cat05-coll-009,cat05-coll-009,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welche Kollokation passt? receive an instruction/briefing,,Choose the best German option.,,eine Einweisung bekommen,eine Einweisung bekommen,Concrete instruction/briefing; review safety register.,Concrete instruction/briefing; review safety register.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_collocation_cat05_coll_013,cat05-coll-013,cat05-coll-013,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welche Kollokation passt? have entitlement to holiday,,Choose the best German option.,,Anspruch auf Urlaub haben,Anspruch auf Urlaub haben,Frame: `Anspruch auf`; legal nuance needs review.,Frame: `Anspruch auf`; legal nuance needs review.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_collocation_cat05_coll_014,cat05-coll-014,cat05-coll-014,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welche Kollokation passt? be in the probationary period,,Choose the best German option.,,in der Probezeit sein,in der Probezeit sein,Use `in der Probezeit`; avoid legal advice.,Use `in der Probezeit`; avoid legal advice.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_collocation_cat05_coll_022,cat05-coll-022,cat05-coll-022,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welche Kollokation passt? provide tax ID,,Choose the best German option.,,die Steuer-ID angeben,die Steuer-ID angeben,Useful admin phrase; privacy/admin review needed.,Useful admin phrase; privacy/admin review needed.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_collocation_cat05_coll_027,cat05-coll-027,cat05-coll-027,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welche Kollokation passt? observe data protection,,Choose the best German option.,,Datenschutz beachten,Datenschutz beachten,Legal/admin register; human review before import.,Legal/admin register; human review before import.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_collocation_cat05_coll_029,cat05-coll-029,cat05-coll-029,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welche Kollokation passt? observe the notice period,,Choose the best German option.,,die Kündigungsfrist beachten,die Kündigungsfrist beachten,Legal-employment term; do not calculate in CAT05.,Legal-employment term; do not calculate in CAT05.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_contrast_cat05_cs_014,cat05-cs-014,cat05-cs-014,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welche Form passt in dieser ersten Arbeitstag- oder Vertragssituation am besten?,Welche Form passt in dieser ersten Arbeitstag- oder Vertragssituation am besten?,fixed/open-ended contract,,unbefristet,unbefristet,Open-ended/permanent contract.,Open-ended/permanent contract.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_contrast_cat05_cs_016,cat05-cs-016,cat05-cs-016,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Welche Form passt in dieser ersten Arbeitstag- oder Vertragssituation am besten?,Welche Form passt in dieser ersten Arbeitstag- oder Vertragssituation am besten?,contract end vs work end,,Vertragsende,Vertragsende,End of contract.,End of contract.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_001,cat05-pf-001,cat05-pf-001,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich ___ mich zuerst am Empfang.,Ergänze den Satz.,Ich ___ mich zuerst am Empfang.,Ich ___ mich zuerst am Empfang.,melde,melde,Reflexive phrase: `sich am Empfang melden`.,Reflexive phrase: `sich am Empfang melden`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_003,cat05-pf-003,cat05-pf-003,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich fange am Montag um acht Uhr ___.,Ergänze den Satz.,Ich fange am Montag um acht Uhr ___.,Ich fange am Montag um acht Uhr ___.,an,an,Separable verb: `anfangen` → `ich fange ... an`.,Separable verb: `anfangen` → `ich fange ... an`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_005,cat05-pf-005,cat05-pf-005,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Bringe die Wörter in eine natürliche Reihenfolge. ___,Bringe die Wörter in eine natürliche Reihenfolge.,ich · fange · am Montag · um acht Uhr · an,ich · fange · am Montag · um acht Uhr · an,Ich fange am Montag um acht Uhr an.,Ich fange am Montag um acht Uhr an.,Separable verb part `an` goes to the end.,Separable verb part `an` goes to the end.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_006,cat05-pf-006,cat05-pf-006,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich muss die Unterlagen heute ___.,Ergänze den Satz.,Ich muss die Unterlagen heute ___.,Ich muss die Unterlagen heute ___.,einreichen,einreichen,Collocation: `Unterlagen einreichen`.,Collocation: `Unterlagen einreichen`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_007,cat05-pf-007,cat05-pf-007,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich reiche die fehlenden Unterlagen morgen ___.,Ergänze den Satz.,Ich reiche die fehlenden Unterlagen morgen ___.,Ich reiche die fehlenden Unterlagen morgen ___.,nach,nach,Separable verb: `nachreichen` → `ich reiche ... nach`.,Separable verb: `nachreichen` → `ich reiche ... nach`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_009,cat05-pf-009,cat05-pf-009,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich muss das Formular ___.,Ergänze den Satz.,Ich muss das Formular ___.,Ich muss das Formular ___.,ausfüllen,ausfüllen,Collocation: `ein Formular ausfüllen`.,Collocation: `ein Formular ausfüllen`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_011,cat05-pf-011,cat05-pf-011,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Ich gebe meine Bankverbindung im Formular ___.,Ergänze den Satz.,Ich gebe meine Bankverbindung im Formular ___.,Ich gebe meine Bankverbindung im Formular ___.,an,an,Separable verb: `angeben` → `ich gebe ... an`.,Separable verb: `angeben` → `ich gebe ... an`.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_014,cat05-pf-014,cat05-pf-014,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Die Firma antwortet positiv nach der Bewerbung. Welche Rückmeldung passt?,Die Firma antwortet positiv nach der Bewerbung. Welche Rückmeldung passt?,Zusage / Absage / Rückfrage,Zusage / Absage / Rückfrage,Zusage,Zusage,`Zusage` is positive; `Absage` is negative. Keep legal/contract consequences in human review.,`Zusage` is positive; `Absage` is negative. Keep legal/contract consequences in human review.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_018,cat05-pf-018,cat05-pf-018,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Wer ist heute meine ___?,Ergänze den Satz.,Wer ist heute meine ___?,Wer ist heute meine ___?,Ansprechperson,Ansprechperson,`Ansprechperson` means contact person.,`Ansprechperson` means contact person.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_019,cat05-pf-019,cat05-pf-019,QUARANTINE,exclude or repair via v0.2 replacement after review,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,comparison file records visible learner-facing issue,prompt,Die ___ beginnt heute um neun Uhr.,Ergänze den Satz.,Die ___ beginnt heute um neun Uhr.,Die ___ beginnt heute um neun Uhr.,Einarbeitung,Einarbeitung,`Einarbeitung` is the induction/training-in period.,`Einarbeitung` is the induction/training-in period.,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_020,cat05-pf-020,cat05-pf-020,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Sie lernen die neue Arbeit am Anfang kennen. Welche Form passt?,Sie lernen die neue Arbeit am Anfang kennen. Welche Form passt?,Einarbeitung / Kündigung / Absage,Einarbeitung / Kündigung / Absage,Einarbeitung,Einarbeitung,`Einarbeitung` is induction/training into the new role.,`Einarbeitung` is induction/training into the new role.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_021,cat05-pf-021,cat05-pf-021,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Sie sprechen nur über die erste Erprobungszeit im Vertrag. Welche Form passt?,Sie sprechen nur über die erste Erprobungszeit im Vertrag. Welche Form passt?,Probezeit / Freizeit / Pausenraum,Probezeit / Freizeit / Pausenraum,Probezeit,Probezeit,`Probezeit` is probationary period; details remain review-blocked.,`Probezeit` is probationary period; details remain review-blocked.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
content/b1-m05-first-day-contract-basics.js,v080149_cat05_practice_family_cat05_pf_022,cat05-pf-022,cat05-pf-022,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,quarantined,normalPracticeEligible; activeB1Evidence; reviewOnly; v02ApplyGateStatus,"v0.2/comparison decision requires review, downgrade, defer or cut",,Der Vertrag hat ein festes Ende. Welche Form passt?,Der Vertrag hat ein festes Ende. Welche Form passt?,befristet / unbefristet / pünktlich,befristet / unbefristet / pünktlich,befristet,befristet,`befristet` means fixed-term; contract legal detail remains review-blocked.,`befristet` means fixed-term; contract legal detail remains review-blocked.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,
