queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-14299,b1_redemittel_036,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14300,b1_redemittel_037,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14301,b1_redemittel_038,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14302,b1_redemittel_039,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14303,b1_redemittel_040,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14304,b1_redemittel_041,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14305,b1_redemittel_042,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14306,b1_redemittel_043,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14307,b1_redemittel_044,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14308,b1_redemittel_045,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14309,b1_redemittel_046,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14310,b1_redemittel_047,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14311,b1_redemittel_048,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14312,b1_redemittel_049,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14313,b1_redemittel_050,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14314,b1_redemittel_051,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14315,b1_redemittel_052,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14316,b1_redemittel_053,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14317,b1_redemittel_054,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14318,b1_redemittel_055,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14319,b1_redemittel_056,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14320,b1_redemittel_057,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14321,b1_redemittel_058,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14322,b1_redemittel_059,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14323,b1_redemittel_060,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14324,b1_redemittel_061,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14325,b1_redemittel_062,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14326,b1_redemittel_063,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14327,b1_redemittel_064,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14328,b1_redemittel_065,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14329,b1_redemittel_066,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14330,b1_redemittel_067,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14331,b1_redemittel_068,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14332,b1_redemittel_069,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14333,b1_redemittel_070,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14334,b1_redemittel_071,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14335,b1_redemittel_072,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14336,b1_redemittel_073,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14337,b1_redemittel_074,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14338,b1_redemittel_075,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14339,b1_redemittel_076,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14340,b1_redemittel_077,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14341,b1_redemittel_078,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14342,b1_redemittel_079,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14343,b1_redemittel_080,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14344,b1_redemittel_081,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14345,b1_redemittel_082,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,phrase_choice,selected_choice_value,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14346,b1_redemittel_083,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,redemittel_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14347,b1_redemittel_084,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,production_card,,,,false,,,production_isolated_v0_85_6a_2,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14348,b1_redemittel_085,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,production_card,,,,false,,,production_isolated_v0_85_6a_2,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14349,b1_redemittel_086,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,production_card,,,,false,,,production_isolated_v0_85_6a_2,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14350,b1_redemittel_087,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,production_card,,,,false,,,production_isolated_v0_85_6a_2,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14351,b1_redemittel_088,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,production_card,,,,false,,,production_isolated_v0_85_6a_2,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14352,b1_redemittel_089,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,production_card,,,,false,,,production_isolated_v0_85_6a_2,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14353,b1_redemittel_090,,content/b1-redemittel.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup|targetId,found,redemittel,redemittel,redemittel,production_card,,,,false,,,production_isolated_v0_85_6a_2,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14354,b1_vocab_termin_001,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14355,b1_vocab_termin_002,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,typed_cloze,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
rq-14356,b1_vocab_termin_003,,content/b1-wortschatz.js,docs/qa/v0.85.9_metadata_manifest_deferred_rows.csv,v0.85.9,metadata_deferred_missing_target_metadata,targetFamily|reviewGroup,found,wortschatz,wortschatz,wortschatz,phrase_choice,,,,,,,,,,deterministic_default,high,METADATA_DEFERRED_NO_RUNTIME_RISK,v0.85.9 manifest has stable source/route metadata but deferred unsafe semantic target/review fields.,Leave semantic metadata deferred until a targeted metadata pass.,low
