currentSourceFile,currentItemId,currentSourceRowId,v02RowId,proposedBucket,proposedAction,applyStatus,appliedFields,applyReason,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,riskFlag,notes
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_001,cat07-r-001,cat07-r-001,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting email/chat,,Can you take part in the meeting?,,self_check,Können Sie an der Besprechung teilnehmen?,Watch: Wrong preposition after teilnehmen.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_002,cat07-r-002,cat07-r-002,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting email/chat,,I can take part in the meeting.,,self_check,Ich kann an der Besprechung teilnehmen.,Watch: Wrong preposition/case.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_003,cat07-r-003,cat07-r-003,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting email/chat,,Unfortunately I cannot attend at that time.,,self_check,Ich bin zu diesem Termin leider verhindert.,Watch: Use sein with verhindert.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_004,cat07-r-004,cat07-r-004,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: planning,,I suggest Tuesday at 10.,,self_check,Ich schlage Dienstag um 10 Uhr vor.,Watch: Separable/nonseparable confusion; vorschlagen is separable in main clause.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_005,cat07-r-005,cat07-r-005,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: planning,,Does Wednesday morning suit you?,,self_check,Passt Ihnen Mittwochvormittag?,Watch: passen takes dative person.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_006,cat07-r-006,cat07-r-006,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting email,,I confirm the meeting time.,,self_check,Ich bestätige den Termin für die Besprechung.,Watch: Confirm is bestätigen; approve is genehmigen.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_007,cat07-r-007,cat07-r-007,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting email,,I will send you the invitation in a moment.,,self_check,Ich schicke Ihnen gleich die Einladung.,Watch: Dative recipient: Ihnen.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_008,cat07-r-008,cat07-r-008,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: online meeting,,Could you please send me the link?,,self_check,Könnten Sie mir bitte den Link schicken?,Watch: Receiver is dative: mir.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_009,cat07-r-009,cat07-r-009,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,What is on the agenda?,,self_check,Was steht auf der Tagesordnung?,Watch: Use auf der Tagesordnung stehen.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_010,cat07-r-010,cat07-r-010,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,Can we put this item on the agenda?,,self_check,Können wir diesen Punkt auf die Tagesordnung setzen?,Watch: Meeting collocation: auf die Tagesordnung setzen.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_011,cat07-r-011,cat07-r-011,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I would like to briefly raise a topic.,,self_check,Ich möchte kurz ein Thema ansprechen.,Watch: ansprechen means bring up/raise a topic.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_012,cat07-r-012,cat07-r-012,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I have a follow-up question about that.,,self_check,Ich habe dazu eine Rückfrage.,Watch: Rückfrage = follow-up question; Rückmeldung = response/feedback.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_013,cat07-r-013,cat07-r-013,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,Can we briefly clarify this question?,,self_check,Können wir diese Frage kurz klären?,Watch: klären = clarify; erklären = explain.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_014,cat07-r-014,cat07-r-014,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I will briefly summarise the result.,,self_check,Ich fasse das Ergebnis kurz zusammen.,Watch: zusammenfassen takes a direct object.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_015,cat07-r-015,cat07-r-015,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I will briefly note the result.,,self_check,Ich halte das Ergebnis kurz fest.,Watch: festhalten means record/note an outcome.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_016,cat07-r-016,cat07-r-016,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I have a suggestion.,,self_check,Ich habe einen Vorschlag.,Watch: Use haben with Vorschlag.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_017,cat07-r-017,cat07-r-017,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I suggest that we check the duty roster first.,,self_check,"Ich schlage vor, dass wir zuerst den Dienstplan prüfen.","Watch: Phrase is ich schlage vor, dass ...",,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_018,cat07-r-018,cat07-r-018,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,We could move the appointment to Thursday.,,self_check,Wir könnten den Termin auf Donnerstag verschieben.,Watch: Konjunktiv II könnten makes the proposal softer.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_019,cat07-r-019,cat07-r-019,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I agree with the suggestion.,,self_check,Ich bin mit dem Vorschlag einverstanden.,Watch: einverstanden sein uses mit + dative.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_020,cat07-r-020,cat07-r-020,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,We need a decision by Friday.,,self_check,Wir brauchen bis Freitag eine Entscheidung.,"Watch: Use bis Freitag, not bis am Freitag.",,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_021,cat07-r-021,cat07-r-021,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I will take over this task.,,self_check,Ich übernehme diese Aufgabe.,Watch: übernehmen is the natural verb for taking a task.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_022,cat07-r-022,cat07-r-022,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting/leave,,I will hand the documents over to Ms Weber.,,self_check,Ich übergebe die Unterlagen an Frau Weber.,Watch: übergeben can use object + an + person.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_023,cat07-r-023,cat07-r-023,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: planning,,I am available on Thursday morning.,,self_check,Ich bin am Donnerstagvormittag verfügbar.,Watch: verfügbar is an adjective with sein.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_024,cat07-r-024,cat07-r-024,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: planning,,Unfortunately I am not available during this period.,,self_check,Ich bin in diesem Zeitraum leider nicht verfügbar.,Watch: Zeitraum = period; Zeitpunkt = point in time.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_025,cat07-r-025,cat07-r-025,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: planning,,When would you be available next week?,,self_check,Wann wären Sie nächste Woche verfügbar?,Watch: Fronted question word; finite verb follows.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_026,cat07-r-026,cat07-r-026,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I will arrive about ten minutes later.,,self_check,Ich komme etwa zehn Minuten später.,Watch: Use Ich komme ... später for short delay.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_027,cat07-r-027,cat07-r-027,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: planning,,I will let you know in good time.,,self_check,Ich gebe rechtzeitig Bescheid.,Watch: Collocation: Bescheid geben.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_028,cat07-r-028,cat07-r-028,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: planning,,Can we please move the meeting?,,self_check,Können wir die Besprechung bitte verschieben?,Watch: Use verschieben for rescheduling.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_029,cat07-r-029,cat07-r-029,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: planning,,Unfortunately the meeting has to be cancelled/not take place.,,self_check,Die Besprechung muss leider ausfallen.,Watch: An event can ausfallen; a person absagt.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_030,cat07-r-030,cat07-r-030,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave request,,I would like to take leave from 12 to 16 August.,,self_check,Ich möchte vom 12. bis 16. August Urlaub nehmen.,Watch: In workplace context use Urlaub nehmen/beantragen.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_031,cat07-r-031,cat07-r-031,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave request,,I would like to request leave for this period.,,self_check,Ich möchte für diesen Zeitraum Urlaub beantragen.,Watch: beantragen is formal request language.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_032,cat07-r-032,cat07-r-032,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave request,,Would it be possible to take Friday off?,,self_check,"Wäre es möglich, am Freitag frei zu nehmen?",Watch: um/zu infinitive pattern: frei zu nehmen.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_033,cat07-r-033,cat07-r-033,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave request,,Has my leave request already been confirmed?,,self_check,Ist mein Urlaubsantrag schon bestätigt?,Watch: bestätigt is confirmation; genehmigt may be approval.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_034,cat07-r-034,cat07-r-034,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave request,,Could you please confirm the leave in writing?,,self_check,Könnten Sie mir den Urlaub bitte schriftlich bestätigen?,Watch: schriftlich is the adverb: confirm in writing.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_035,cat07-r-035,cat07-r-035,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave planning,,How much remaining leave do I still have?,,self_check,Wie viel Resturlaub habe ich noch?,Watch: Resturlaub is HR/policy-sensitive.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_036,cat07-r-036,cat07-r-036,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave planning,,Who will cover for me?,,self_check,Wer übernimmt meine Vertretung?,Watch: Vertretung übernehmen is the useful collocation.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_037,cat07-r-037,cat07-r-037,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave planning,,I can take over the cover on Monday.,,self_check,Ich kann die Vertretung am Montag übernehmen.,"Watch: Use übernehmen, not nehmen.",,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_038,cat07-r-038,cat07-r-038,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave planning,,I will prepare the handover by Thursday.,,self_check,Ich bereite die Übergabe bis Donnerstag vor.,Watch: Collocation: Übergabe vorbereiten.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_039,cat07-r-039,cat07-r-039,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave planning,,I will not be in the office from 12 to 16 August.,,self_check,Ich bin vom 12. bis 16. August nicht im Büro.,Watch: Use im Büro.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_040,cat07-r-040,cat07-r-040,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave planning,,We need to coordinate leave in the team.,,self_check,Wir müssen den Urlaub im Team abstimmen.,Watch: abstimmen can mean coordinate; review before import.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_041,cat07-r-041,cat07-r-041,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave planning,,Two people are on leave at the same time.,,self_check,Zwei Personen sind gleichzeitig im Urlaub.,Watch: Use im Urlaub for state.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_042,cat07-r-042,cat07-r-042,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: leave planning,,I will first discuss/coordinate the leave with the team lead.,,self_check,Ich spreche den Urlaub zuerst mit der Teamleitung ab.,Watch: absprechen uses mit + dative person.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_043,cat07-r-043,cat07-r-043,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,Then we will briefly note the next steps.,,self_check,Dann halten wir die nächsten Schritte kurz fest.,Watch: festhalten means record/note.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_044,cat07-r-044,cat07-r-044,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: after meeting,,Could you please send me a brief summary?,,self_check,Könnten Sie mir bitte eine kurze Zusammenfassung schicken?,Watch: Receiver uses dative: mir.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_045,cat07-r-045,cat07-r-045,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: after meeting,,Please give me feedback/a response by Wednesday.,,self_check,Bitte geben Sie mir bis Mittwoch eine Rückmeldung.,Watch: Rückmeldung = response; Rückfrage = follow-up question.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_046,cat07-r-046,cat07-r-046,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: after meeting,,Do we already have a decision on that?,,self_check,Haben wir dazu schon eine Entscheidung?,Watch: Use haben with Entscheidung.,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_047,cat07-r-047,cat07-r-047,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,May I briefly add something?,,self_check,Darf ich kurz etwas ergänzen?,ergänzen,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_048,cat07-r-048,cat07-r-048,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I see it similarly.,,self_check,Ich sehe das ähnlich.,ähnlich sehen,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_049,cat07-r-049,cat07-r-049,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I am not sure whether that fits.,,self_check,"Ich bin mir nicht sicher, ob das passt.",ob-clause,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_050,cat07-r-050,cat07-r-050,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,Could we decide that later?,,self_check,Könnten wir das später entscheiden?,KII proposal,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_051,cat07-r-051,cat07-r-051,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,Should we clarify the open questions first?,,self_check,Sollen wir zuerst die offenen Fragen klären?,sollen wir,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_052,cat07-r-052,cat07-r-052,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,I would like to discuss one more point.,,self_check,Ich würde gern noch einen Punkt besprechen.,würde gern,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_redemittel_cat07_r_053,cat07-r-053,cat07-r-053,PRODUCTION_PRACTICE,separate from normal auto-graded practice in future apply patch,production_isolated,normalAutoGradedPracticeEligible; v02ApplyGateStatus,self-marked/production indicators present,answer/correctAnswer,Nutze diese Redemittel-Situation: meeting,,The topic fits better in the next meeting.,,self_check,Das Thema passt besser in die nächste Besprechung.,Thema passt,,,self-marked/production indicators present,,duplicate_v02_lineage_resolved,
