currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-m04-applications.js,v080149_cat04_collocation_cat04_coll_017,cat04-coll-017,cat04-coll-017,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-collocation-cat04_coll_017,true,microRule/explainText,Welche Kollokation passt? be unavailable on that day,,Choose the best German option.,,an diesem Tag verhindert sein | nicht können | absagen | verhindert haben,,an diesem Tag verhindert sein,an diesem Tag verhindert sein,Fixed phrase: `verhindert sein`.,Fixed phrase: `verhindert sein`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_collocation_cat04_coll_018,cat04-coll-018,cat04-coll-018,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-collocation-cat04_coll_018,true,microRule/explainText,Welche Kollokation passt? look forward to the interview/talk,,Choose the best German option.,,sich auf das Gespräch freuen | sich freuen über | hoffen auf | sich freuen für das Gespräch,,sich auf das Gespräch freuen,sich auf das Gespräch freuen,Use `sich freuen auf + Akkusativ` for a future event.,Use `sich freuen auf + Akkusativ` for a future event.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_collocation_cat04_coll_020,cat04-coll-020,cat04-coll-020,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-collocation-cat04_coll_020,true,microRule/explainText,Welche Kollokation passt? be available from now/immediately,,Choose the best German option.,,ab sofort verfügbar sein | erreichbar sein | frei sein | seit sofort verfügbar sein,,ab sofort verfügbar sein,ab sofort verfügbar sein,Use `ab` for the starting point of availability.,Use `ab` for the starting point of availability.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_collocation_cat04_coll_021,cat04-coll-021,cat04-coll-021,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-collocation-cat04_coll_021,true,microRule/explainText,Welche Kollokation passt? wait for a reply,,Choose the best German option.,,auf eine Rückmeldung warten | Eingangsbestätigung | Zusage | für Rückmeldung warten,,auf eine Rückmeldung warten,auf eine Rückmeldung warten,`warten auf + Akkusativ`.,`warten auf + Akkusativ`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_collocation_cat04_coll_023,cat04-coll-023,cat04-coll-023,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-collocation-cat04_coll_023,true,microRule/explainText,Welche Kollokation passt? have a question about the job,,Choose the best German option.,,eine Frage zur Stelle haben | Frage wegen | Frage über | Frage für die Stelle,,eine Frage zur Stelle haben,eine Frage zur Stelle haben,Use `zu` for a question about a topic.,Use `zu` for a question about a topic.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_collocation_cat04_coll_027,cat04-coll-027,cat04-coll-027,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-collocation-cat04_coll_027,true,microRule/explainText,Welche Kollokation passt? submit a missing document later,,Choose the best German option.,,das Zeugnis nachreichen | einreichen | beilegen | später bringen,,das Zeugnis nachreichen,das Zeugnis nachreichen,`nachreichen` means submit later as a follow-up.,`nachreichen` means submit later as a follow-up.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_collocation_cat04_coll_028,cat04-coll-028,cat04-coll-028,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-collocation-cat04_coll_028,true,microRule/explainText,Welche Kollokation passt? upload a file,,Choose the best German option.,,eine Datei hochladen | Datei anhängen | senden | Datei laden hoch,,eine Datei hochladen,eine Datei hochladen,Separable verb: `hochladen` → `ich lade ... hoch`.,Separable verb: `hochladen` → `ich lade ... hoch`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_collocation_cat04_coll_029,cat04-coll-029,cat04-coll-029,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-collocation-cat04_coll_029,true,microRule/explainText,Welche Kollokation passt? the documents are complete,,Choose the best German option.,,die Unterlagen sind vollständig | komplett | fehlen | die Unterlagen sind voll,,die Unterlagen sind vollständig,die Unterlagen sind vollständig,`vollständig` means complete; `voll` means full.,`vollständig` means complete; `voll` means full.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_001,cat04-cs-001,cat04-cs-001,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_001,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,Bewerbung vs Lebenslauf vs Anschreiben,,Bewerbung | Lebenslauf | Anschreiben | Zeugnis,Bewerbung | Lebenslauf | Anschreiben | Zeugnis,Bewerbung,Bewerbung,`Bewerbung` is the whole application; `Lebenslauf` is the CV.,`Bewerbung` is the whole application; `Lebenslauf` is the CV.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_007,cat04-cs-007,cat04-cs-007,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_007,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,einreichen vs beilegen vs aktualisieren,,Unterlagen einreichen | Unterlagen aktualisieren | Unterlagen interessieren | Unterlagen vorstellen,Unterlagen einreichen | Unterlagen aktualisieren | Unterlagen interessieren | Unterlagen vorstellen,Unterlagen einreichen,Unterlagen einreichen,Collocation: `Unterlagen einreichen`.,Collocation: `Unterlagen einreichen`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_008,cat04-cs-008,cat04-cs-008,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_008,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,Lebenslauf aktualisieren vs beilegen,,den Lebenslauf aktualisieren | den Lebenslauf bewerben | den Lebenslauf zuständig sein | den Lebenslauf anmelden,den Lebenslauf aktualisieren | den Lebenslauf bewerben | den Lebenslauf zuständig sein | den Lebenslauf anmelden,den Lebenslauf aktualisieren,den Lebenslauf aktualisieren,Use `aktualisieren` when changing CV content.,Use `aktualisieren` when changing CV content.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_009,cat04-cs-009,cat04-cs-009,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_009,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,Berufserfahrung vs Ausbildung vs Kenntnisse,,Berufserfahrung | Ausbildung | Kenntnisse | Motivation,Berufserfahrung | Ausbildung | Kenntnisse | Motivation,Berufserfahrung,Berufserfahrung,`Berufserfahrung` means professional experience.,`Berufserfahrung` means professional experience.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_010,cat04-cs-010,cat04-cs-010,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_010,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,Deutschkenntnisse vs Sprachkenntnisse,,Deutschkenntnisse | Sprachkenntnisse | Deutschniveau | Kenntnis,Deutschkenntnisse | Sprachkenntnisse | Deutschniveau | Kenntnis,Deutschkenntnisse,Deutschkenntnisse,`Deutschkenntnisse` are German skills.,`Deutschkenntnisse` are German skills.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_013,cat04-cs-013,cat04-cs-013,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_013,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,zuständig für vs vertraut mit,,Ich war für Kundenkontakt zuständig. | Ich war mit Kundenkontakt zuständig. | Ich war bei Kundenkontakt zuständig. | Ich war Kundenkontakt zuständig.,Ich war für Kundenkontakt zuständig. | Ich war mit Kundenkontakt zuständig. | Ich war bei Kundenkontakt zuständig. | Ich war Kundenkontakt zuständig.,Ich war für Kundenkontakt zuständig.,Ich war für Kundenkontakt zuständig.,Frame: `zuständig sein für ...`.,Frame: `zuständig sein für ...`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_014,cat04-cs-014,cat04-cs-014,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_014,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,vertraut mit vs zuständig für,,Ich bin mit dem Programm vertraut. | Ich bin für dem Programm vertraut. | Ich bin das Programm vertraut. | Ich vertraue das Programm.,Ich bin mit dem Programm vertraut. | Ich bin für dem Programm vertraut. | Ich bin das Programm vertraut. | Ich vertraue das Programm.,Ich bin mit dem Programm vertraut.,Ich bin mit dem Programm vertraut.,Frame: `mit etwas vertraut sein`.,Frame: `mit etwas vertraut sein`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_016,cat04-cs-016,cat04-cs-016,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_016,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,Bewerbungsfrist vs Termin,,Bewerbungsfrist | Termin | Zeitraum | Rückmeldung,Bewerbungsfrist | Termin | Zeitraum | Rückmeldung,Bewerbungsfrist,Bewerbungsfrist,`Bewerbungsfrist` is the application deadline.,`Bewerbungsfrist` is the application deadline.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_018,cat04-cs-018,cat04-cs-018,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_018,true,prompt; microRule/explainText,Welche Form ist im Gespräch höflich?,Welche Form ist im Gespräch höflich?,Könnten Sie wiederholen vs Was?,,Könnten Sie die Frage bitte wiederholen? | Was? | Ich verstehe nicht Deutsch. | Sagen Sie noch einmal.,Könnten Sie die Frage bitte wiederholen? | Was? | Ich verstehe nicht Deutsch. | Sagen Sie noch einmal.,Könnten Sie die Frage bitte wiederholen?,Könnten Sie die Frage bitte wiederholen?,Polite request: `Könnten Sie ... bitte ...?`.,Polite request: `Könnten Sie ... bitte ...?`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_contrast_cat04_cs_024,cat04-cs-024,cat04-cs-024,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-contrast-cat04_cs_024,true,prompt; microRule/explainText,Welche Form passt in dieser Bewerbungssituation am besten?,Welche Form passt in dieser Bewerbungssituation am besten?,vollständig vs aktuell,,Die Unterlagen sind vollständig. | Die Unterlagen sind aktuell. | Die Unterlagen sind voll. | Die Unterlagen sind fertig aktuell.,Die Unterlagen sind vollständig. | Die Unterlagen sind aktuell. | Die Unterlagen sind voll. | Die Unterlagen sind fertig aktuell.,Die Unterlagen sind vollständig.,Die Unterlagen sind vollständig.,`vollständig` means complete.,`vollständig` means complete.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_064,cat04-pf-064,cat04-pf-064,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_064,true,prompt; stimulus/learnerCue; microRule/explainText,Sie sprechen über die ganze Bewerbung. Welche Bezeichnung passt?,Sie sprechen über die ganze Bewerbung. Welche Bezeichnung passt?,A Bewerbung / B Lebenslauf / C Anschreiben,A Bewerbung / B Lebenslauf / C Anschreiben,A | A Bewerbung | B Lebenslauf | C Anschreiben,,A,A,`Bewerbung` can mean the whole application; `Lebenslauf` and `Anschreiben` are parts of it.,`Bewerbung` can mean the whole application; `Lebenslauf` and `Anschreiben` are parts of it.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_065,cat04-pf-065,cat04-pf-065,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_065,true,prompt; stimulus/learnerCue; microRule/explainText,Sie wollen die Übersicht über Stationen und Erfahrung nennen. Welche Bezeichnung passt?,Sie wollen die Übersicht über Stationen und Erfahrung nennen. Welche Bezeichnung passt?,A Anschreiben / B Lebenslauf / C Zeugnis,A Anschreiben / B Lebenslauf / C Zeugnis,B | A Anschreiben | B Lebenslauf | C Zeugnis,,B,B,"The CV is the `Lebenslauf`; it lists stations, experience, and skills.","The CV is the `Lebenslauf`; it lists stations, experience, and skills.",,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_066,cat04-pf-066,cat04-pf-066,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_066,true,prompt; stimulus/learnerCue; microRule/explainText,"Sie meinen den kurzen Text, der die Bewerbung begründet. Welche Bezeichnung passt?","Sie meinen den kurzen Text, der die Bewerbung begründet. Welche Bezeichnung passt?",A Anschreiben / B Lebenslauf / C Zeugnis,A Anschreiben / B Lebenslauf / C Zeugnis,A | A Anschreiben | B Lebenslauf | C Zeugnis,,A,A,The cover/application letter is the `Anschreiben`.,The cover/application letter is the `Anschreiben`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_067,cat04-pf-067,cat04-pf-067,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_067,true,prompt; stimulus/learnerCue; microRule/explainText,Die Firma antwortet positiv auf Ihre Bewerbung. Welche Rückmeldung passt?,Die Firma antwortet positiv auf Ihre Bewerbung. Welche Rückmeldung passt?,A Zusage / B Einladung / C Rückfrage,A Zusage / B Einladung / C Rückfrage,A | A Zusage | B Einladung | C Rückfrage,,A,A,`Zusage` is a positive acceptance; an invitation is not yet the final acceptance.,`Zusage` is a positive acceptance; an invitation is not yet the final acceptance.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_068,cat04-pf-068,cat04-pf-068,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_068,true,prompt; stimulus/learnerCue; microRule/explainText,Die Firma möchte Sie persönlich kennenlernen. Welche Form passt?,Die Firma möchte Sie persönlich kennenlernen. Welche Form passt?,A Zusage zur Stelle / B Einladung zum Vorstellungsgespräch / C Bestätigung der Unterlagen,A Zusage zur Stelle / B Einladung zum Vorstellungsgespräch / C Bestätigung der Unterlagen,B | A Zusage zur Stelle | B Einladung zum Vorstellungsgespräch | C Bestätigung der Unterlagen,,B,B,`Einladung zum Vorstellungsgespräch` means interview invitation.,`Einladung zum Vorstellungsgespräch` means interview invitation.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_069,cat04-pf-069,cat04-pf-069,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_069,true,prompt; stimulus/learnerCue; microRule/explainText,"Sie sagen im Interview, wann Sie anfangen können. Welche Form passt?","Sie sagen im Interview, wann Sie anfangen können. Welche Form passt?",A Ich bin ab sofort erreichbar. / B Ich bin ab sofort zuständig. / C Ich bin ab sofort verfügbar.,A Ich bin ab sofort erreichbar. / B Ich bin ab sofort zuständig. / C Ich bin ab sofort verfügbar.,C | A Ich bin ab sofort erreichbar. | B Ich bin ab sofort zuständig. | C Ich bin ab sofort verfügbar.,,C,C,`verfügbar` means available to start or work; `erreichbar` is contactability.,`verfügbar` means available to start or work; `erreichbar` is contactability.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_070,cat04-pf-070,cat04-pf-070,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_070,true,prompt; stimulus/learnerCue; microRule/explainText,"Sie geben an, wie man Sie kontaktieren kann. Welche Form passt?","Sie geben an, wie man Sie kontaktieren kann. Welche Form passt?",A beruflich verfügbar / B telefonisch erreichbar / C vollständig beworben,A beruflich verfügbar / B telefonisch erreichbar / C vollständig beworben,B | A beruflich verfügbar | B telefonisch erreichbar | C vollständig beworben,,B,B,`telefonisch erreichbar` means reachable by phone.,`telefonisch erreichbar` means reachable by phone.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_071,cat04-pf-071,cat04-pf-071,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_071,true,prompt; stimulus/learnerCue; microRule/explainText,Sie sprechen über Ihre Erfahrung in einem Beruf. Welche Angabe passt?,Sie sprechen über Ihre Erfahrung in einem Beruf. Welche Angabe passt?,A Ich habe Berufserfahrung im Verkauf. / B Ich habe Deutschkenntnisse im Verkauf. / C Ich habe eine Rückmeldung im Verkauf.,A Ich habe Berufserfahrung im Verkauf. / B Ich habe Deutschkenntnisse im Verkauf. / C Ich habe eine Rückmeldung im Verkauf.,A | A Ich habe Berufserfahrung im Verkauf. | B Ich habe Deutschkenntnisse im Verkauf. | C Ich habe eine Rückmeldung im Verkauf.,,A,A,`Berufserfahrung` is professional experience.,`Berufserfahrung` is professional experience.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_072,cat04-pf-072,cat04-pf-072,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_072,true,prompt; stimulus/learnerCue; microRule/explainText,Sie nennen eine frühere Rolle. Welche Form ist natürlich?,Sie nennen eine frühere Rolle. Welche Form ist natürlich?,A Ich habe für Fahrer gearbeitet. / B Ich habe als Fahrer gearbeitet. / C Ich habe bei Fahrer gearbeitet.,A Ich habe für Fahrer gearbeitet. / B Ich habe als Fahrer gearbeitet. / C Ich habe bei Fahrer gearbeitet.,B | A Ich habe für Fahrer gearbeitet. | B Ich habe als Fahrer gearbeitet. | C Ich habe bei Fahrer gearbeitet.,,B,B,Use `als` for a role or job title.,Use `als` for a role or job title.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_073,cat04-pf-073,cat04-pf-073,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_073,true,prompt; stimulus/learnerCue; microRule/explainText,Sie schicken Unterlagen per E-Mail. Welche Form passt?,Sie schicken Unterlagen per E-Mail. Welche Form passt?,A Im Anhang finden Sie meinen Lebenslauf. / B In der Anlage bewerbe ich meinen Lebenslauf. / C Im Formular finden Sie meine Rückmeldung.,A Im Anhang finden Sie meinen Lebenslauf. / B In der Anlage bewerbe ich meinen Lebenslauf. / C Im Formular finden Sie meine Rückmeldung.,A | A Im Anhang finden Sie meinen Lebenslauf. | B In der Anlage bewerbe ich meinen Lebenslauf. | C Im Formular finden Sie meine Rückmeldung.,,A,A,Email collocation: `im Anhang finden Sie ...`.,Email collocation: `im Anhang finden Sie ...`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_074,cat04-pf-074,cat04-pf-074,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_074,true,prompt; stimulus/learnerCue; microRule/explainText,"Die Firma fragt, ob etwas fehlt. Welche Form passt?","Die Firma fragt, ob etwas fehlt. Welche Form passt?",A Die Unterlagen sind genug. / B Die Unterlagen sind voll. / C Die Unterlagen sind vollständig.,A Die Unterlagen sind genug. / B Die Unterlagen sind voll. / C Die Unterlagen sind vollständig.,C | A Die Unterlagen sind genug. | B Die Unterlagen sind voll. | C Die Unterlagen sind vollständig.,,C,C,`vollständig` means complete for documents.,`vollständig` means complete for documents.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m04-applications.js,v080149_cat04_practice_family_cat04_pf_075,cat04-pf-075,cat04-pf-075,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT04-practice_family-cat04_pf_075,true,prompt; stimulus/learnerCue; microRule/explainText,Sie nennen Ihr Deutschniveau. Welche Form passt?,Sie nennen Ihr Deutschniveau. Welche Form passt?,A auf B1-Niveau / B in B1-Niveau / C bei B1-Niveau,A auf B1-Niveau / B in B1-Niveau / C bei B1-Niveau,A | A auf B1-Niveau | B in B1-Niveau | C bei B1-Niveau,,A,A,Use `auf B1-Niveau`.,Use `auf B1-Niveau`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
