currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_098,cat06-w-098,cat06-w-098,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_098,false,,Welches Wort passt? to be absent/missing,,Actions,,fehlen | verpassen | frei haben | die Krankmeldung,,fehlen,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_099,cat06-w-099,cat06-w-099,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_099,false,,Welches Wort passt? to inform,,Actions,,informieren | Bescheid sagen | melden | die Krankmeldung,,informieren,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_100,cat06-w-100,cat06-w-100,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_100,false,,Welches Wort passt? to let someone know,,Actions,,Bescheid sagen | informieren | erklären | die Krankmeldung,,Bescheid sagen,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_101,cat06-w-101,cat06-w-101,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_101,false,,Welches Wort passt? to submit,,Actions,,einreichen | abgeben | nachreichen | die Krankmeldung,,einreichen,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_102,cat06-w-102,cat06-w-102,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_102,false,,Welches Wort passt? to submit later,,Actions,,nachreichen | einreichen | schicken | die Krankmeldung,,nachreichen,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_103,cat06-w-103,cat06-w-103,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_103,false,,Welches Wort passt? to present/provide formally,,Actions,,vorlegen | einreichen | zeigen | die Krankmeldung,,vorlegen,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_104,cat06-w-104,cat06-w-104,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_104,false,,Welches Wort passt? to upload,,Actions,,hochladen | schicken | einreichen | die Krankmeldung,,hochladen,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_105,cat06-w-105,cat06-w-105,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_105,false,,Welches Wort passt? to send,,Actions,,schicken | senden | einreichen | die Krankmeldung,,schicken,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_106,cat06-w-106,cat06-w-106,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_106,false,,Welches Wort passt? to stay at home,,Actions,,zu Hause bleiben | fehlen | krank sein | die Krankmeldung,,zu Hause bleiben,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_107,cat06-w-107,cat06-w-107,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_107,false,,Welches Wort passt? to recover/rest,,Actions,,sich erholen | gesund werden | die Krankmeldung | sich krankmelden,,sich erholen,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_108,cat06-w-108,cat06-w-108,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_108,false,,Welches Wort passt? to get well,,Actions,,gesund werden | sich erholen | die Krankmeldung | sich krankmelden,,gesund werden,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_109,cat06-w-109,cat06-w-109,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_109,false,,Welches Wort passt? to come back,,Actions,,wiederkommen | zurückrufen | wieder gesund sein | die Krankmeldung,,wiederkommen,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_110,cat06-w-110,cat06-w-110,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_110,false,,Welches Wort passt? since / for up to now,,Time / duration,,seit | vor | ab | bis,,seit,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_111,cat06-w-111,cat06-w-111,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_111,false,,Welches Wort passt? from / starting,,Time / duration,,ab | seit | bis | um,,ab,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_112,cat06-w-112,cat06-w-112,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_112,false,,Welches Wort passt? until,,Time / duration,,bis | seit | ab | um,,bis,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_113,cat06-w-113,cat06-w-113,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_113,false,,Welches Wort passt? probably/expectedly,,Time / duration,,voraussichtlich | wahrscheinlich | vielleicht | die Krankmeldung,,voraussichtlich,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_114,cat06-w-114,cat06-w-114,matched_lineage_or_unresolved,Exception,manual review: unrecognised v0.2 decision vocabulary,,,,EXCEPTION_REVIEW,manual review: imported row has sourceRowId but no comparison/recovery match,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_114,false,,Welches Wort passt? for now / initially,,Time / duration,,vorerst | zuerst | zuerst einmal | die Krankmeldung,,vorerst,,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,,,,duplicate_v02_same_decision,imported_source_without_replacement_layer_match,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_115,cat06-w-115,cat06-w-115,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,keep_as_is,keep_as_is,,QUARANTINE,exclude or repair via v0.2 replacement after review,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_115,true,answer/correctAnswer,Welches Wort passt? sick day,,Course/work absence,,der Krankheitstag | Arbeitstag | Urlaubstag | die Krankmeldung,,der Krankheitstag,Krankheitstag,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,comparison file records visible learner-facing issue,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_116,cat06-w-116,cat06-w-116,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,move_to_human_review,move_to_human_review,,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_116,true,answer/correctAnswer,Welches Wort passt? sickness benefit,,Course/work absence,,das Krankengeld | Lohn | Gehalt | Erstattung,,das Krankengeld,Krankengeld,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m06-sick-leave.js,v080149_cat06_wortschatz_cat06_w_117,cat06-w-117,cat06-w-117,matched_replacement_layer,Exception,manual review: unrecognised v0.2 decision vocabulary,move_to_human_review,move_to_human_review,,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,Auswahl,selected_choice_value,CAT06-wortschatz-cat06_w_117,true,answer/correctAnswer,Welches Wort passt? continued pay during sickness,,Course/work absence,,die Entgeltfortzahlung | Gehalt | Krankengeld | die Krankmeldung,,die Entgeltfortzahlung,Entgeltfortzahlung,"Keep meaning tied to sick leave, doctor, symptom reporting, pharmacy, or insurance/admin context; do not use for medical advice.",,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_001,cat07-coll-001,cat07-coll-001,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_001,true,microRule/explainText,Welche Kollokation passt? arrange a meeting,,Choose the best German option.,,eine Besprechung vereinbaren | Termin vereinbaren | eine Besprechung machen | an einer Besprechung teilnehmen,,eine Besprechung vereinbaren,eine Besprechung vereinbaren,Collocation: use `eine Besprechung vereinbaren` as a fixed workplace phrase.,Collocation: use `eine Besprechung vereinbaren` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_002,cat07-coll-002,cat07-coll-002,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_002,true,microRule/explainText,Welche Kollokation passt? take part in a meeting,,Choose the best German option.,,an einer Besprechung teilnehmen | bei | in teilnehmen | in einer Besprechung teilnehmen,,an einer Besprechung teilnehmen,an einer Besprechung teilnehmen,Collocation: `teilnehmen` uses `an` + dative: `an der Besprechung teilnehmen`.,Collocation: `teilnehmen` uses `an` + dative: `an der Besprechung teilnehmen`.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_003,cat07-coll-003,cat07-coll-003,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_003,true,microRule/explainText,Welche Kollokation passt? the time suits me,,Choose the best German option.,,Der Termin passt mir. | Termin ist mir | der Termin geht mir | eine Besprechung vereinbaren,,Der Termin passt mir.,Der Termin passt mir.,Collocation: use `Der Termin passt mir.` as a fixed workplace phrase.,Collocation: use `Der Termin passt mir.` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_004,cat07-coll-004,cat07-coll-004,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_004,true,microRule/explainText,Welche Kollokation passt? send an invitation,,Choose the best German option.,,eine Einladung schicken | Bestätigung | Tagesordnung | eine Einladung geben,,eine Einladung schicken,eine Einladung schicken,Collocation: use `eine Einladung schicken` as a fixed workplace phrase.,Collocation: use `eine Einladung schicken` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_005,cat07-coll-005,cat07-coll-005,matched_replacement_layer,Core Safe,keep current row unchanged,move_to_human_review,move_to_human_review,,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_005,false,,Welche Kollokation passt? confirm participation,,Choose the best German option.,,die Teilnahme bestätigen | Termin bestätigen | Teilnahme genehmigen | eine Besprechung vereinbaren,,die Teilnahme bestätigen,die Teilnahme bestätigen,Collocation: use `die Teilnahme bestätigen` as a fixed workplace phrase.,Collocation: use `die Teilnahme bestätigen` as a fixed workplace phrase.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_006,cat07-coll-006,cat07-coll-006,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_006,true,microRule/explainText,Welche Kollokation passt? book a room,,Choose the best German option.,,einen Raum buchen | Termin buchen | einen Raum bestellen | eine Besprechung vereinbaren,,einen Raum buchen,einen Raum buchen,Collocation: use `einen Raum buchen` as a fixed workplace phrase.,Collocation: use `einen Raum buchen` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_007,cat07-coll-007,cat07-coll-007,matched_replacement_layer,Core Safe,keep current row unchanged,move_to_human_review,move_to_human_review,,QUARANTINE,exclude from normal learner practice in future apply patch unless human review clears it,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_007,false,,Welche Kollokation passt? join/take part in a video conference,,Choose the best German option.,,an einer Videokonferenz teilnehmen | Telefonat führen | in einer Videokonferenz teilnehmen | eine Besprechung vereinbaren,,an einer Videokonferenz teilnehmen,an einer Videokonferenz teilnehmen,Collocation: `teilnehmen` uses `an` + dative: `an der Besprechung teilnehmen`.,Collocation: `teilnehmen` uses `an` + dative: `an der Besprechung teilnehmen`.,"v0.2/comparison decision requires review, downgrade, defer or cut",,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_008,cat07-coll-008,cat07-coll-008,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_008,true,microRule/explainText,Welche Kollokation passt? send the link,,Choose the best German option.,,den Link schicken | Einladung schicken | den Link geben mich | eine Besprechung vereinbaren,,den Link schicken,den Link schicken,Collocation: use `den Link schicken` as a fixed workplace phrase.,Collocation: use `den Link schicken` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_009,cat07-coll-009,cat07-coll-009,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_009,true,microRule/explainText,Welche Kollokation passt? turn on the camera,,Choose the best German option.,,die Kamera einschalten | Mikrofon einschalten | die Kamera anmachen | eine Besprechung vereinbaren,,die Kamera einschalten,die Kamera einschalten,Collocation: use `die Kamera einschalten` as a fixed workplace phrase.,Collocation: use `die Kamera einschalten` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_010,cat07-coll-010,cat07-coll-010,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_010,true,microRule/explainText,Welche Kollokation passt? turn off the microphone,,Choose the best German option.,,das Mikrofon ausschalten | Ton ausschalten | Mikrofon ausmachen | eine Besprechung vereinbaren,,das Mikrofon ausschalten,das Mikrofon ausschalten,Collocation: use `das Mikrofon ausschalten` as a fixed workplace phrase.,Collocation: use `das Mikrofon ausschalten` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_011,cat07-coll-011,cat07-coll-011,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_011,true,microRule/explainText,Welche Kollokation passt? share the screen,,Choose the best German option.,,den Bildschirm teilen | Bildschirmfreigabe starten | den Bildschirm geben | eine Besprechung vereinbaren,,den Bildschirm teilen,den Bildschirm teilen,Collocation: use `den Bildschirm teilen` as a fixed workplace phrase.,Collocation: use `den Bildschirm teilen` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_012,cat07-coll-012,cat07-coll-012,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_012,true,microRule/explainText,Welche Kollokation passt? give a presentation,,Choose the best German option.,,eine Präsentation halten | Präsentation machen | eine Präsentation stehen | eine Besprechung vereinbaren,,eine Präsentation halten,eine Präsentation halten,Collocation: use `eine Präsentation halten` as a fixed workplace phrase.,Collocation: use `eine Präsentation halten` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_013,cat07-coll-013,cat07-coll-013,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_013,true,microRule/explainText,Welche Kollokation passt? be on the agenda,,Choose the best German option.,,auf der Tagesordnung stehen | in der Tagesordnung | auf die Tagesordnung stehen | eine Besprechung vereinbaren,,auf der Tagesordnung stehen,auf der Tagesordnung stehen,Collocation: use `auf der Tagesordnung stehen` as a fixed workplace phrase.,Collocation: use `auf der Tagesordnung stehen` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_014,cat07-coll-014,cat07-coll-014,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_014,true,microRule/explainText,Welche Kollokation passt? discuss an agenda item,,Choose the best German option.,,einen Tagesordnungspunkt besprechen | TOP | Thema | einen Tagesordnungspunkt sprechen,,einen Tagesordnungspunkt besprechen,einen Tagesordnungspunkt besprechen,Collocation: use `einen Tagesordnungspunkt besprechen` as a fixed workplace phrase.,Collocation: use `einen Tagesordnungspunkt besprechen` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_015,cat07-coll-015,cat07-coll-015,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_015,true,microRule/explainText,Welche Kollokation passt? put an item on the agenda,,Choose the best German option.,,einen Punkt auf die Tagesordnung setzen | Thema ansprechen | in die Tagesordnung setzen | eine Besprechung vereinbaren,,einen Punkt auf die Tagesordnung setzen,einen Punkt auf die Tagesordnung setzen,Collocation: use `einen Punkt auf die Tagesordnung setzen` as a fixed workplace phrase.,Collocation: use `einen Punkt auf die Tagesordnung setzen` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_016,cat07-coll-016,cat07-coll-016,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_016,true,microRule/explainText,Welche Kollokation passt? raise a topic,,Choose the best German option.,,ein Thema ansprechen | Thema besprechen | ein Thema sprechen | eine Besprechung vereinbaren,,ein Thema ansprechen,ein Thema ansprechen,Collocation: use `ein Thema ansprechen` as a fixed workplace phrase.,Collocation: use `ein Thema ansprechen` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_017,cat07-coll-017,cat07-coll-017,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_017,true,microRule/explainText,Welche Kollokation passt? ask a question,,Choose the best German option.,,eine Frage stellen | Rückfrage haben | eine Frage machen | eine Besprechung vereinbaren,,eine Frage stellen,eine Frage stellen,Collocation: use `eine Frage stellen` for asking a question.,Collocation: use `eine Frage stellen` for asking a question.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_018,cat07-coll-018,cat07-coll-018,matched_replacement_layer,Core Safe,keep current row unchanged,revise_light,revise_light,,CORE_SAFE_V02_REPLACEMENT,future apply patch may replace schema-compatible learner-facing fields from v0.2/recovery while preserving current item ID,Auswahl,selected_choice_value,CAT07-collocation-cat07_coll_018,true,microRule/explainText,Welche Kollokation passt? have a follow-up question,,Choose the best German option.,,eine Rückfrage haben | Rückmeldung geben | eine Rückmeldung haben | eine Besprechung vereinbaren,,eine Rückfrage haben,eine Rückfrage haben,Collocation: use `eine Rückfrage haben` as a fixed workplace phrase.,Collocation: use `eine Rückfrage haben` as a fixed workplace phrase.,,,,duplicate_v02_lineage_resolved,duplicate_v02_lineage_resolved,
