queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-08121,v080149_cat02_redemittel_cat02_r_013,cat02-r-013,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08122,v080149_cat02_redemittel_cat02_r_014,cat02-r-014,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08123,v080149_cat02_redemittel_cat02_r_015,cat02-r-015,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08124,v080149_cat02_redemittel_cat02_r_016,cat02-r-016,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08125,v080149_cat02_redemittel_cat02_r_017,cat02-r-017,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08126,v080149_cat02_redemittel_cat02_r_018,cat02-r-018,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08127,v080149_cat02_redemittel_cat02_r_020,cat02-r-020,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08128,v080149_cat02_redemittel_cat02_r_021,cat02-r-021,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08129,v080149_cat02_redemittel_cat02_r_022,cat02-r-022,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08130,v080149_cat02_redemittel_cat02_r_023,cat02-r-023,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08131,v080149_cat02_redemittel_cat02_r_024,cat02-r-024,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08132,v080149_cat02_redemittel_cat02_r_025,cat02-r-025,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08133,v080149_cat02_redemittel_cat02_r_026,cat02-r-026,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08134,v080149_cat02_redemittel_cat02_r_027,cat02-r-027,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08135,v080149_cat02_redemittel_cat02_r_028,cat02-r-028,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08136,v080149_cat02_redemittel_cat02_r_029,cat02-r-029,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08137,v080149_cat02_redemittel_cat02_r_030,cat02-r-030,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08138,v080149_cat02_redemittel_cat02_r_031,cat02-r-031,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08139,v080149_cat02_redemittel_cat02_r_032,cat02-r-032,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08140,v080149_cat02_redemittel_cat02_r_033,cat02-r-033,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08141,v080149_cat02_redemittel_cat02_r_034,cat02-r-034,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08142,v080149_cat02_redemittel_cat02_r_035,cat02-r-035,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08143,v080149_cat02_redemittel_cat02_r_036,cat02-r-036,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08144,v080149_cat02_redemittel_cat02_r_037,cat02-r-037,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08145,v080149_cat02_redemittel_cat02_r_038,cat02-r-038,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08146,v080149_cat02_redemittel_cat02_r_043,cat02-r-043,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08147,v080149_cat02_redemittel_cat02_r_044,cat02-r-044,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08148,v080149_cat02_redemittel_cat02_r_045,cat02-r-045,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08149,v080149_cat02_redemittel_cat02_r_046,cat02-r-046,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08150,v080149_cat02_redemittel_cat02_r_047,cat02-r-047,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08151,v080149_cat02_redemittel_cat02_r_048,cat02-r-048,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08152,v080149_cat02_redemittel_cat02_r_049,cat02-r-049,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,phrase_choice,selected_choice_value,,,,true,,,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08153,v080149_cat02_wortschatz_cat02_w_001,cat02-w-001,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08154,v080149_cat02_wortschatz_cat02_w_002,cat02-w-002,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08155,v080149_cat02_wortschatz_cat02_w_003,cat02-w-003,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08156,v080149_cat02_wortschatz_cat02_w_005,cat02-w-005,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08157,v080149_cat02_wortschatz_cat02_w_006,cat02-w-006,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08158,v080149_cat02_wortschatz_cat02_w_007,cat02-w-007,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08159,v080149_cat02_wortschatz_cat02_w_008,cat02-w-008,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08160,v080149_cat02_wortschatz_cat02_w_009,cat02-w-009,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08161,v080149_cat02_wortschatz_cat02_w_010,cat02-w-010,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08162,v080149_cat02_wortschatz_cat02_w_011,cat02-w-011,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08163,v080149_cat02_wortschatz_cat02_w_012,cat02-w-012,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08164,v080149_cat02_wortschatz_cat02_w_013,cat02-w-013,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08165,v080149_cat02_wortschatz_cat02_w_015,cat02-w-015,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08166,v080149_cat02_wortschatz_cat02_w_016,cat02-w-016,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08167,v080149_cat02_wortschatz_cat02_w_017,cat02-w-017,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08168,v080149_cat02_wortschatz_cat02_w_018,cat02-w-018,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08169,v080149_cat02_wortschatz_cat02_w_019,cat02-w-019,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08170,v080149_cat02_wortschatz_cat02_w_020,cat02-w-020,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08171,v080149_cat02_wortschatz_cat02_w_021,cat02-w-021,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08172,v080149_cat02_wortschatz_cat02_w_022,cat02-w-022,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08173,v080149_cat02_wortschatz_cat02_w_023,cat02-w-023,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08174,v080149_cat02_wortschatz_cat02_w_024,cat02-w-024,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08175,v080149_cat02_wortschatz_cat02_w_025,cat02-w-025,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08176,v080149_cat02_wortschatz_cat02_w_026,cat02-w-026,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08177,v080149_cat02_wortschatz_cat02_w_027,cat02-w-027,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
rq-08178,v080149_cat02_wortschatz_cat02_w_028,cat02-w-028,b1_m01,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,production_auto_grading_risk,Production card has answer/choice fields that could be confused with auto-grading.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,PRODUCTION_WAIT_FOR_PRODUCTION_PASS,Current row is production/self-marked or the issue is production-only.,Revisit during Production Completion Pass.,medium
