issueType,bankKey,itemId,status,routeKey,surface,missingFields,repeatedFields,reason
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_017,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_018,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_019,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_020,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_021,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_022,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_023,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_024,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_025,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_collocation_cat03_coll_026,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_001,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_002,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_003,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_004,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_005,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_006,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_007,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_008,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_009,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_010,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_011,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_012,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_013,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_014,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_015,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_016,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_017,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_018,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_019,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_020,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_021,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_contrast_cat03_cs_022,active,b1_m03,contrast,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_001,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_002,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_003,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_004,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_005,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_006,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_007,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_008,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_009,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_010,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_011,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_012,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_013,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_014,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_015,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_016,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_017,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_018,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_019,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_020,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_021,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_022,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_023,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_024,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_025,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_026,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_027,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_028,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_029,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_030,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_031,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_032,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_033,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_034,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_035,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_036,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_037,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_038,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_039,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_040,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_041,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_042,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_043,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_044,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_045,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_046,active,b1_m03,cloze,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_047,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_048,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_049,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_050,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_051,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_052,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_053,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_054,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_055,active,b1_m03,choice,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_056,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_057,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_058,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_059,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_060,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_061,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_062,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_063,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_064,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_065,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_066,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_067,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_068,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_069,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_070,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_071,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_072,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_073,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_074,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_075,active,b1_m03,correction,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
metadata_manifest_candidate,b1_m03,v080149_cat03_practice_family_cat03_pf_076,active,b1_m03,satzbau,routeKey,contentBankKey|categoryId|pathId|moduleKey|moduleTitle|levelTrack|cefrTarget,Item has fields suitable for manifest/default migration or is missing manifest-ready fields.
